Epoch,Loss,Acc
Epoch,Loss,Acc
Epoch,Loss,Acc
Epoch,Loss,Acc
Epoch,Loss,Acc
Epoch,Loss,Acc
Epoch,Loss,Acc
Epoch,Loss,Acc
Epoch,Loss,Acc
Epoch,Loss,Acc
Epoch,Loss,Acc
Epoch,Loss,Acc
Epoch,Loss,Acc
Epoch,Loss,Acc
0,0.51232,0.941625
1,0.342582,0.951086
